overall,potential,release_clause_eur,club_name,club_position,league_level,weak_foot,skill_moves,international_reputation,body_type,value_eur,log_value
67,78,4800000.0,482,23,1.0,3,2,1,2,2100000,14.557448378884015
71,76,5100000.0,203,23,1.0,2,2,1,1,2600000,14.77102238760702
68,71,2100000.0,618,23,1.0,3,4,1,4,1500000,14.220976332738882
71,80,4875000.0,12,23,1.0,4,2,1,1,3900000,15.176487367510099
66,66,1300000.0,437,19,2.0,4,3,1,1,850000,13.652992804936396
66,66,765000.0,40,6,1.0,5,3,1,1,450000,13.017005083966255
70,71,2500000.0,35,23,1.0,4,2,1,4,1500000,14.220976332738882
72,72,2900000.0,156,15,1.0,2,2,1,4,1900000,14.45736497045232
64,64,540000.0,57,23,1.0,3,2,1,4,400000,12.899222326086994
77,77,18900000.0,262,8,1.0,3,2,1,4,9000000,16.012735246411598
69,69,2400000.0,45,19,1.0,4,2,1,1,1200000,13.997832948091215
68,68,2400000.0,265,23,1.0,3,2,1,1,1100000,13.910821646859095
68,73,2900000.0,557,10,2.0,3,3,1,1,1800000,14.403297778421795
65,65,743000.0,651,16,1.0,3,3,1,4,550000,13.217675375388819
63,63,831000.0,418,13,3.0,3,3,1,4,475000,13.07107218827772
72,72,1300000.0,207,15,1.0,3,2,1,7,625000,13.345508528717259
71,78,8000000.0,422,23,1.0,3,3,1,4,3800000,15.150511887854474
67,74,3700000.0,523,23,2.0,3,3,1,1,2100000,14.557448378884015
69,69,2200000.0,128,18,2.0,3,3,1,2,1400000,14.151983508870947
68,78,4400000.0,245,23,1.0,3,4,1,1,2600000,14.77102238760702
71,71,2600000.0,46,18,2.0,2,3,1,1,1600000,14.285514812209815
70,73,4099999.0,459,11,2.0,5,2,1,8,2100000,14.557448378884015
65,65,1000000.0,534,8,1.0,4,3,1,4,675000,13.42246945133505
63,63,594000.0,644,11,1.0,3,3,1,0,475000,13.07107218827772
74,83,21900000.0,256,23,1.0,4,4,1,4,9500000,16.066802461833923
67,70,1700000.0,395,23,1.0,3,4,1,2,1200000,13.997832948091215
67,76,4600000.0,458,23,2.0,3,2,1,4,2200000,14.603968372873895
66,66,875000.0,631,23,1.0,5,2,1,1,700000,13.45883704259595
69,69,2700000.0,317,23,2.0,4,3,1,4,1400000,14.151983508870947
67,67,1400000.0,545,14,1.0,4,2,1,5,900000,13.710151153416941
76,83,31500000.0,579,10,1.0,3,3,1,1,15000000,16.52356082573315
68,76,3375000.0,23,0,1.0,3,4,1,1,2700000,14.80876270134486
68,71,2400000.0,245,23,1.0,4,2,1,4,1500000,14.220976332738882
69,86,4375000.0,387,23,2.0,4,4,1,1,3500000,15.068273812173887
69,69,2600000.0,123,16,1.0,3,2,1,4,1200000,13.997832948091215
66,73,2700000.0,287,23,1.0,3,2,1,4,1600000,14.285514812209815
70,83,8800000.0,261,23,1.0,4,3,1,5,3800000,15.150511887854474
69,71,3400000.0,160,23,2.0,4,3,1,7,1700000,14.346139397261565
74,77,8700000.0,129,23,1.0,3,2,1,2,4900000,15.404745967162468
74,75,7400000.0,260,22,1.0,3,3,1,4,5000000,15.424948670398354
68,71,2000000.0,285,8,1.0,4,3,1,1,1600000,14.285514812209815
68,68,1400000.0,364,23,1.0,3,3,1,5,1000000,13.815511557963774
69,69,2600000.0,636,23,1.0,3,2,1,4,1200000,13.997832948091215
72,72,5100000.0,636,0,1.0,4,3,1,4,2300000,14.648420115681892
70,74,3500000.0,312,6,2.0,4,2,1,1,2100000,14.557448378884015
66,66,1200000.0,435,16,1.0,4,3,1,4,825000,13.623139877437296
64,64,1100000.0,654,18,2.0,3,3,1,1,575000,13.26212705890841
71,77,5100000.0,72,19,1.0,3,3,1,5,3000000,14.914123179965662
68,68,1100000.0,23,9,1.0,3,2,1,4,600000,13.304686600863562
68,73,2250000.0,650,23,3.0,3,3,1,1,1800000,14.403297778421795
69,80,5500000.0,406,9,1.0,2,3,1,5,2900000,14.88022163978423
67,73,2400000.0,253,23,1.0,2,3,1,5,1600000,14.285514812209815
66,66,1000000.0,547,23,1.0,4,3,1,1,675000,13.42246945133505
66,77,3200000.0,595,19,1.0,3,3,1,4,1900000,14.45736497045232
74,74,8600000.0,464,10,2.0,2,4,1,7,4500000,15.319588176962746
70,71,2900000.0,252,13,1.0,4,3,1,4,1900000,14.45736497045232
72,72,4400000.0,355,2,1.0,3,2,1,4,2000000,14.508658238524095
70,70,2300000.0,353,23,1.0,3,4,1,4,1500000,14.220976332738882
74,74,8600000.0,542,23,1.0,4,4,1,5,4099999,15.226497531674536
65,71,1600000.0,325,3,1.0,3,3,1,1,1100000,13.910821646859095
66,72,2300000.0,170,3,2.0,4,3,1,2,1300000,14.077875591662238
75,82,24200000.0,620,15,1.0,3,2,1,5,10500000,16.166885910365842
67,67,1800000.0,656,19,3.0,3,3,1,5,1000000,13.815511557963774
68,71,2300000.0,57,16,1.0,3,2,1,3,1600000,14.285514812209815
73,73,4000000.0,547,20,1.0,3,3,1,4,2600000,14.77102238760702
74,81,18700000.0,600,23,1.0,3,3,1,2,8500000,15.955576839107596
69,69,945000.0,249,23,1.0,3,4,1,5,675000,13.42246945133505
68,68,1600000.0,160,23,2.0,2,2,1,4,825000,13.623139877437296
67,67,1800000.0,124,12,1.0,3,3,1,4,850000,13.652992804936396
63,63,300000.0,610,23,1.0,4,3,1,7,200000,12.206077645517674
70,70,1200000.0,392,20,2.0,3,3,1,1,775000,13.560619598657233
66,69,1600000.0,104,23,1.0,3,3,1,4,1100000,13.910821646859095
64,64,580000.0,628,23,3.0,2,3,1,1,400000,12.899222326086994
68,69,2700000.0,614,23,1.0,3,3,1,4,1200000,13.997832948091215
70,70,2600000.0,492,23,2.0,4,4,1,1,1600000,14.285514812209815
65,79,3400000.0,430,14,1.0,3,2,1,2,1600000,14.285514812209815
68,77,5400000.0,19,23,2.0,2,3,1,1,2700000,14.80876270134486
66,77,2250000.0,531,23,1.0,4,2,1,4,1800000,14.403297778421795
73,73,5700000.0,183,22,2.0,4,3,1,5,3000000,14.914123179965662
68,78,4300000.0,506,14,1.0,3,2,1,0,2600000,14.77102238760702
70,81,4500000.0,490,18,2.0,3,4,1,4,3600000,15.096444681204078
69,74,4600000.0,193,23,1.0,3,2,1,4,2000000,14.508658238524095
66,66,1200000.0,224,23,3.0,2,2,1,8,825000,13.623139877437296
70,79,7200000.0,396,8,2.0,3,3,1,4,3600000,15.096444681204078
71,71,2000000.0,46,22,2.0,3,3,1,5,1600000,14.285514812209815
75,78,13300000.0,28,23,1.0,3,3,1,2,7500000,15.830413711839864
71,74,4900000.0,443,23,1.0,3,3,1,2,2600000,14.77102238760702
71,78,7900000.0,660,14,1.0,2,2,1,1,3600000,15.096444681204078
71,77,6400000.0,637,15,1.0,3,3,1,4,2800000,14.845130332288226
68,68,2400000.0,346,23,1.0,4,3,1,1,1200000,13.997832948091215
70,77,6600000.0,469,23,1.0,2,2,1,4,3000000,14.914123179965662
69,69,1600000.0,272,21,1.0,3,3,1,5,1300000,14.077875591662238
73,73,4099999.0,92,23,1.0,3,4,1,4,1900000,14.45736497045232
69,69,2400000.0,278,23,1.0,3,3,1,4,1200000,13.997832948091215
69,69,3300000.0,134,14,1.0,2,3,1,1,1500000,14.220976332738882
68,70,2200000.0,34,3,1.0,4,2,1,2,1300000,14.077875591662238
75,75,6400000.0,120,15,1.0,3,2,2,5,4600000,15.341567078850604
65,68,1031250.0,447,23,3.0,3,2,1,5,825000,13.623139877437296
70,70,3100000.0,622,23,1.0,2,2,1,7,1400000,14.151983508870947
71,71,3000000.0,474,18,1.0,2,3,1,1,2000000,14.508658238524095
67,73,2500000.0,1,23,2.0,3,3,1,4,1400000,14.151983508870947
72,72,5700000.0,73,10,1.0,3,3,1,1,2600000,14.77102238760702
67,67,2100000.0,448,23,1.0,4,4,1,4,975000,13.790193775620484
71,77,3750000.0,131,0,1.0,3,3,1,4,3000000,14.914123179965662
69,81,7800000.0,286,23,1.0,3,3,1,1,3400000,15.039286283703994
71,71,2700000.0,519,14,2.0,3,2,1,4,1700000,14.346139397261565
62,62,540000.0,658,23,1.0,3,3,1,5,400000,12.899222326086994
74,74,4600000.0,262,6,1.0,2,2,1,4,2200000,14.603968372873895
70,73,2800000.0,81,8,1.0,3,2,1,1,1800000,14.403297778421795
70,70,2600000.0,621,19,1.0,4,4,1,4,1700000,14.346139397261565
66,69,1700000.0,119,23,1.0,3,2,1,4,1100000,13.910821646859095
74,75,8900000.0,440,18,1.0,3,2,1,5,3900000,15.176487367510099
70,70,2600000.0,493,0,2.0,3,3,1,1,1500000,14.220976332738882
71,82,8600000.0,579,23,1.0,2,2,1,7,4099999,15.226497531674536
68,68,1625000.0,128,23,2.0,3,2,1,1,1300000,14.077875591662238
68,73,2700000.0,240,23,1.0,3,2,1,7,1800000,14.403297778421795
69,69,979000.0,589,11,3.0,4,3,1,5,675000,13.42246945133505
70,70,2200000.0,613,23,1.0,4,3,1,1,1600000,14.285514812209815
68,68,1600000.0,581,9,2.0,3,3,1,5,850000,13.652992804936396
64,64,875000.0,146,0,2.0,3,3,1,1,500000,13.122365377402328
66,73,3100000.0,23,14,1.0,3,2,1,4,1600000,14.285514812209815
71,71,3500000.0,332,23,1.0,3,2,1,5,1600000,14.285514812209815
68,72,2000000.0,22,23,1.0,3,3,1,1,1600000,14.285514812209815
70,71,3700000.0,660,19,1.0,3,3,1,4,1800000,14.403297778421795
73,73,3800000.0,534,22,1.0,4,3,1,7,2500000,14.731801689838349
64,67,1400000.0,13,16,3.0,3,3,1,2,750000,13.527829818844937
71,77,5100000.0,410,23,1.0,2,3,1,4,3000000,14.914123179965662
69,82,8400000.0,382,18,1.0,3,2,1,1,3200000,14.978661680269907
66,66,875000.0,174,23,1.0,5,4,1,4,700000,13.45883704259595
68,68,1000000.0,210,17,1.0,3,2,1,5,800000,13.592368256649284
70,78,6700000.0,7,23,1.0,3,3,1,2,3500000,15.068273812173887
72,72,3600000.0,568,22,1.0,3,3,1,5,2400000,14.690979711984754
69,69,930000.0,512,22,2.0,4,3,1,4,600000,13.304686600863562
69,81,4900000.0,337,16,1.0,3,2,1,4,3400000,15.039286283703994
72,72,1800000.0,32,7,1.0,3,2,1,5,1100000,13.910821646859095
66,66,969000.0,423,14,1.0,3,3,1,4,775000,13.560619598657233
68,75,2875000.0,656,23,3.0,4,2,1,1,2300000,14.648420115681892
76,79,15100000.0,261,7,1.0,3,2,1,5,8500000,15.955576839107596
63,63,122000.0,386,23,1.0,3,3,1,4,90000,11.407576060361786
67,74,4600000.0,206,23,1.0,3,3,1,4,2100000,14.557448378884015
65,65,870000.0,554,23,1.0,3,2,1,1,600000,13.304686600863562
73,73,6200000.0,118,18,1.0,3,4,1,7,3000000,14.914123179965662
70,70,3400000.0,537,23,1.0,4,4,1,3,1600000,14.285514812209815
75,81,21600000.0,633,11,1.0,3,3,1,5,9000000,16.012735246411598
67,71,3000000.0,419,18,2.0,4,3,1,5,1500000,14.220976332738882
66,66,1300000.0,208,16,2.0,3,2,1,1,825000,13.623139877437296
63,67,1200000.0,359,16,2.0,3,2,1,2,675000,13.42246945133505
69,76,6000000.0,282,2,1.0,3,2,1,4,2600000,14.77102238760702
70,70,1400000.0,22,16,1.0,3,2,1,4,1100000,13.910821646859095
68,68,1900000.0,522,19,2.0,5,3,1,1,1200000,13.997832948091215
68,69,2000000.0,148,23,1.0,3,2,1,1,1300000,14.077875591662238
67,67,825000.0,154,23,1.0,4,3,1,3,375000,12.834683971615659
67,67,2200000.0,165,23,1.0,3,2,1,1,1000000,13.815511557963774
69,69,2200000.0,3,10,2.0,3,3,1,1,1400000,14.151983508870947
68,77,4600000.0,230,23,1.0,3,3,1,1,2700000,14.80876270134486
72,82,11600000.0,653,23,1.0,3,3,1,1,5500000,15.520258832020865
68,69,1900000.0,61,8,1.0,3,2,1,3,1200000,13.997832948091215
73,80,7500000.0,654,23,2.0,3,2,1,1,6000000,15.607270193858982
65,77,3100000.0,574,23,1.0,3,2,1,1,1800000,14.403297778421795
67,67,469000.0,638,14,1.0,4,3,1,1,375000,12.834683971615659
73,75,6700000.0,422,23,1.0,2,2,1,1,3400000,15.039286283703994
65,65,1200000.0,575,17,3.0,3,2,1,4,700000,13.45883704259595
70,81,4375000.0,121,18,1.0,4,3,1,7,3500000,15.068273812173887
67,77,2750000.0,446,23,2.0,4,3,1,1,2200000,14.603968372873895
74,74,4200000.0,382,22,1.0,3,3,1,1,2100000,14.557448378884015
72,73,5300000.0,85,0,2.0,3,4,1,1,2700000,14.80876270134486
73,83,12400000.0,40,10,1.0,3,4,1,4,6500000,15.687312888712007
68,81,3625000.0,77,23,1.0,3,3,1,1,2900000,14.88022163978423
67,67,1000000.0,578,12,1.0,3,4,1,1,800000,13.592368256649284
67,74,4099999.0,576,23,3.0,3,3,1,1,2100000,14.557448378884015
65,68,1200000.0,321,2,1.0,4,4,1,4,925000,13.73755009757506
69,79,6300000.0,369,23,1.0,3,3,1,1,3000000,14.914123179965662
66,69,1600000.0,245,18,1.0,3,2,1,4,1000000,13.815511557963774
67,71,2100000.0,251,23,1.0,3,2,1,2,1500000,14.220976332738882
66,66,1100000.0,28,23,1.0,3,2,1,4,625000,13.345508528717259
87,87,109700000.0,216,7,1.0,3,2,4,8,66500000,18.012712520663676
65,65,906000.0,479,23,1.0,3,2,1,4,725000,13.493928313146206
73,85,11200000.0,436,7,1.0,3,2,1,2,7000000,15.76142084987672
70,70,3400000.0,45,23,1.0,4,3,1,4,1700000,14.346139397261565
76,79,15800000.0,499,10,1.0,2,3,1,3,10000000,16.118095750958314
68,75,5500000.0,637,8,1.0,3,2,1,4,2400000,14.690979711984754
69,77,5100000.0,72,6,1.0,3,3,1,5,3000000,14.914123179965662
65,66,1300000.0,172,23,2.0,3,2,1,2,825000,13.623139877437296
70,70,2200000.0,120,12,1.0,4,3,1,1,1600000,14.285514812209815
73,80,11400000.0,527,19,1.0,3,3,1,1,6000000,15.607270193858982
66,75,2800000.0,322,8,1.0,2,3,1,1,1900000,14.45736497045232
64,65,828000.0,100,6,1.0,4,3,1,4,625000,13.345508528717259
70,77,7100000.0,620,23,1.0,2,2,1,7,3100000,14.946912992035967
68,75,3800000.0,342,16,1.0,3,2,1,4,2300000,14.648420115681892
68,74,3200000.0,530,18,2.0,3,3,1,4,1800000,14.403297778421795
70,80,4500000.0,365,23,2.0,3,4,1,1,3600000,15.096444681204078
69,78,6700000.0,464,22,2.0,4,3,1,5,3200000,14.978661680269907
69,70,3000000.0,160,6,2.0,3,3,1,3,1500000,14.220976332738882
65,69,1800000.0,399,9,1.0,4,3,1,4,1000000,13.815511557963774
66,70,1500000.0,170,23,2.0,3,2,1,5,1200000,13.997832948091215
69,79,6800000.0,229,23,1.0,3,3,1,3,3100000,14.946912992035967
68,83,3375000.0,236,18,1.0,2,3,1,4,2700000,14.80876270134486
67,72,2400000.0,69,17,1.0,3,3,1,1,1500000,14.220976332738882
70,70,2400000.0,207,23,1.0,3,2,1,7,1100000,13.910821646859095
66,66,1600000.0,370,10,3.0,3,3,1,2,900000,13.710151153416941
71,74,3800000.0,41,8,1.0,3,2,1,4,2200000,14.603968372873895
67,73,3100000.0,313,8,1.0,4,3,1,1,1600000,14.285514812209815
70,71,2400000.0,621,7,1.0,3,2,1,4,1500000,14.220976332738882
72,72,3000000.0,516,7,1.0,2,2,1,5,2100000,14.557448378884015
67,67,2200000.0,461,9,1.0,3,3,1,1,1000000,13.815511557963774
68,78,4600000.0,373,2,1.0,3,2,1,4,2700000,14.80876270134486
71,74,4200000.0,624,23,2.0,3,2,1,4,2500000,14.731801689838349
70,82,8000000.0,166,23,1.0,2,3,1,1,3800000,15.150511887854474
67,71,3300000.0,532,8,1.0,3,3,1,4,1500000,14.220976332738882
69,69,1900000.0,113,10,2.0,3,3,1,4,1200000,13.997832948091215
76,79,17800000.0,363,7,1.0,4,2,1,5,9000000,16.012735246411598
69,70,2400000.0,595,14,1.0,3,2,1,4,1500000,14.220976332738882
73,82,13300000.0,629,18,1.0,3,4,1,1,7000000,15.76142084987672
65,65,969000.0,196,23,2.0,3,3,1,4,625000,13.345508528717259
66,66,525000.0,568,16,1.0,3,3,1,4,350000,12.765691290604371
71,79,8800000.0,581,10,2.0,3,3,1,1,4200000,15.250595321348806
74,74,9000000.0,16,23,1.0,3,4,1,1,4200000,15.250595321348806
70,78,7700000.0,52,23,1.0,3,2,1,4,3500000,15.068273812173887
69,69,1700000.0,395,19,1.0,3,4,1,1,1300000,14.077875591662238
66,66,1300000.0,141,23,1.0,3,2,1,1,825000,13.623139877437296
65,72,1750000.0,509,23,1.0,3,2,1,1,1400000,14.151983508870947
71,79,7400000.0,1,5,2.0,2,3,1,3,4099999,15.226497531674536
71,71,2900000.0,279,23,1.0,3,3,1,4,1600000,14.285514812209815
70,80,6900000.0,646,23,1.0,3,2,1,1,3300000,15.009433329466965
67,67,1500000.0,594,16,1.0,3,2,1,7,975000,13.790193775620484
70,80,5900000.0,132,11,1.0,3,4,1,1,3600000,15.096444681204078
63,63,580000.0,119,23,1.0,3,3,1,4,400000,12.899222326086994
71,71,2500000.0,37,23,1.0,3,4,1,3,2000000,14.508658238524095
70,84,8800000.0,466,23,1.0,3,2,1,2,3800000,15.150511887854474
67,72,2300000.0,404,17,1.0,3,3,1,4,1500000,14.220976332738882
73,73,4800000.0,545,11,1.0,4,3,1,5,3100000,14.946912992035967
68,68,1900000.0,512,19,2.0,5,3,1,1,1200000,13.997832948091215
66,66,439000.0,55,6,1.0,3,2,1,5,325000,12.691583538230217
71,71,1300000.0,179,11,1.0,3,4,1,6,600000,13.304686600863562
70,76,6000000.0,151,19,1.0,3,3,1,1,2500000,14.731801689838349
68,68,2600000.0,66,23,1.0,4,3,1,7,1200000,13.997832948091215
66,66,1200000.0,224,13,3.0,3,3,1,2,850000,13.652992804936396
68,81,3500000.0,643,23,2.0,3,3,1,4,2800000,14.845130332288226
69,82,9400000.0,485,18,1.0,4,3,1,4,3500000,15.068273812173887
64,64,923000.0,116,18,1.0,3,3,1,4,450000,13.017005083966255
72,74,5400000.0,620,23,1.0,4,2,1,4,2500000,14.731801689838349
71,72,2375000.0,492,18,2.0,2,2,1,1,1900000,14.45736497045232
66,77,3400000.0,604,16,2.0,4,2,1,5,1900000,14.45736497045232
75,78,14800000.0,363,22,1.0,4,3,1,5,7500000,15.830413711839864
70,73,4099999.0,581,22,2.0,3,3,1,1,2100000,14.557448378884015
58,58,295000.0,310,23,1.0,3,3,1,4,190000,12.154784614286667
69,76,6700000.0,193,23,1.0,3,3,1,1,2800000,14.845130332288226
67,74,4000000.0,85,23,2.0,3,3,1,1,1900000,14.45736497045232
63,63,525000.0,399,23,1.0,3,2,1,1,300000,12.611541086966115
70,84,4750000.0,459,23,2.0,3,3,1,1,3800000,15.150511887854474
67,72,3200000.0,616,23,1.0,3,2,1,4,1400000,14.151983508870947
70,70,2200000.0,259,18,1.0,3,3,1,5,1000000,13.815511557963774
69,69,2000000.0,431,14,1.0,3,3,1,4,1300000,14.077875591662238
72,77,7100000.0,108,22,1.0,3,3,1,5,3600000,15.096444681204078
73,76,6200000.0,90,23,1.0,5,2,1,2,3500000,15.068273812173887
74,74,7200000.0,660,22,1.0,2,3,1,5,3600000,15.096444681204078
68,76,5500000.0,577,14,2.0,3,2,1,4,2600000,14.77102238760702
66,69,1700000.0,219,23,1.0,3,2,1,2,1100000,13.910821646859095
70,70,1900000.0,147,19,1.0,4,3,1,3,1300000,14.077875591662238
70,70,2600000.0,560,18,2.0,3,4,1,3,1600000,14.285514812209815
65,82,4200000.0,492,23,2.0,4,2,1,4,1900000,14.45736497045232
67,68,2700000.0,16,0,1.0,3,3,1,4,1200000,13.997832948091215
70,73,3300000.0,67,16,1.0,3,3,1,4,2100000,14.557448378884015
65,65,1100000.0,569,23,1.0,2,2,1,1,625000,13.345508528717259
71,71,4200000.0,332,11,1.0,3,3,1,4,1900000,14.45736497045232
74,76,9700000.0,365,17,2.0,3,2,1,4,4900000,15.404745967162468
65,70,1600000.0,192,13,2.0,4,3,1,4,1000000,13.815511557963774
68,75,5500000.0,328,23,1.0,3,3,1,3,2300000,14.648420115681892
70,75,4700000.0,577,23,2.0,4,3,1,2,2400000,14.690979711984754
70,70,2600000.0,266,22,2.0,3,3,1,5,1600000,14.285514812209815
69,72,3600000.0,486,23,1.0,4,2,1,4,1600000,14.285514812209815
72,79,7700000.0,21,23,1.0,3,3,1,4,4500000,15.319588176962746
65,76,3400000.0,464,23,2.0,4,3,1,1,1600000,14.285514812209815
68,77,3900000.0,233,6,1.0,3,2,1,4,2600000,14.77102238760702
66,66,1400000.0,86,10,3.0,3,3,1,2,825000,13.623139877437296
67,67,1200000.0,147,23,1.0,4,3,1,4,850000,13.652992804936396
67,67,0.0,614,23,1.0,3,3,1,4,0,0.0
69,69,1900000.0,322,12,1.0,2,3,1,4,1500000,14.220976332738882
66,69,1700000.0,535,8,1.0,2,2,1,1,1100000,13.910821646859095
68,71,1900000.0,630,6,1.0,3,2,1,2,1400000,14.151983508870947
73,81,13300000.0,587,11,1.0,3,3,1,2,7000000,15.76142084987672
70,70,2800000.0,278,14,1.0,2,3,1,4,1400000,14.151983508870947
76,76,16000000.0,441,19,1.0,2,4,1,0,8000000,15.894952224644102
69,72,3600000.0,355,23,1.0,3,2,1,4,1600000,14.285514812209815
63,63,656000.0,372,8,1.0,3,2,1,4,375000,12.834683971615659
73,73,6300000.0,556,23,2.0,3,4,1,1,3300000,15.009433329466965
69,69,1000000.0,74,23,1.0,3,3,1,7,475000,13.07107218827772
66,73,3600000.0,654,18,2.0,3,2,1,4,1700000,14.346139397261565
66,72,3100000.0,16,14,1.0,3,2,1,4,1300000,14.077875591662238
68,87,8400000.0,484,23,1.0,3,3,1,4,3100000,14.946912992035967
72,72,2900000.0,547,0,1.0,4,4,1,4,1900000,14.45736497045232
65,65,761000.0,554,23,1.0,3,3,1,5,525000,13.171155446333852
68,69,2100000.0,172,6,2.0,2,2,1,1,1300000,14.077875591662238
72,75,6400000.0,232,23,1.0,3,3,1,0,3100000,14.946912992035967
66,78,2500000.0,629,23,1.0,4,3,1,5,2000000,14.508658238524095
74,74,2600000.0,395,0,1.0,4,3,1,1,2000000,14.508658238524095
67,68,1900000.0,541,22,1.0,4,3,1,4,1200000,13.997832948091215
67,67,1500000.0,92,2,1.0,3,2,1,4,675000,13.42246945133505
73,78,9100000.0,472,14,1.0,3,3,1,4,4200000,15.250595321348806
71,82,8000000.0,396,6,2.0,3,2,1,1,4000000,15.201805169084134
67,74,3200000.0,230,23,1.0,2,3,1,7,1900000,14.45736497045232
71,71,2500000.0,289,23,2.0,3,2,1,4,1600000,14.285514812209815
71,81,7600000.0,466,18,1.0,3,4,1,1,4000000,15.201805169084134
64,70,1600000.0,610,23,1.0,4,3,1,2,925000,13.73755009757506
66,66,1400000.0,437,23,2.0,3,3,1,4,900000,13.710151153416941
71,71,4099999.0,619,16,1.0,3,4,1,1,1900000,14.45736497045232
68,78,5300000.0,432,15,2.0,2,2,1,1,2500000,14.731801689838349
71,74,5700000.0,368,19,1.0,3,4,1,4,2500000,14.731801689838349
68,69,2300000.0,306,5,2.0,4,3,1,1,1400000,14.151983508870947
66,69,1400000.0,106,14,1.0,2,3,1,4,1000000,13.815511557963774
75,78,11800000.0,457,23,1.0,4,3,1,3,7500000,15.830413711839864
71,78,9100000.0,29,16,1.0,3,4,1,7,3800000,15.150511887854474
72,72,5100000.0,51,23,1.0,3,3,1,1,2300000,14.648420115681892
67,67,1200000.0,336,12,1.0,3,3,1,1,975000,13.790193775620484
66,75,3200000.0,327,19,1.0,3,2,1,4,1900000,14.45736497045232
67,67,1300000.0,248,23,1.0,2,2,1,5,925000,13.73755009757506
68,77,5100000.0,357,18,1.0,3,2,1,3,2700000,14.80876270134486
77,80,15625000.0,236,7,1.0,3,2,1,2,12500000,16.341239282272525
67,72,3300000.0,207,16,1.0,3,2,1,3,1500000,14.220976332738882
72,86,11100000.0,436,23,1.0,2,4,1,2,5500000,15.520258832020865
68,79,5100000.0,596,23,1.0,3,2,1,2,2700000,14.80876270134486
73,77,5500000.0,364,23,1.0,3,4,1,4,4400000,15.29711532616119
71,78,7600000.0,58,23,1.0,4,2,1,1,3600000,15.096444681204078
72,73,5200000.0,441,6,1.0,3,2,1,1,2500000,14.731801689838349
71,77,6600000.0,563,18,1.0,3,3,1,4,3000000,14.914123179965662
72,76,6400000.0,229,6,1.0,3,3,1,4,3100000,14.946912992035967
70,71,2700000.0,285,18,1.0,3,3,1,3,1700000,14.346139397261565
64,64,202000.0,551,6,1.0,2,3,1,4,130000,11.775297421715827
75,78,14100000.0,539,22,1.0,3,3,1,5,7500000,15.830413711839864
70,71,3100000.0,606,14,2.0,3,2,1,1,1700000,14.346139397261565
68,69,1800000.0,107,23,2.0,3,2,1,1,1100000,13.910821646859095
71,71,2400000.0,457,7,1.0,3,3,1,4,1600000,14.285514812209815
70,70,1500000.0,174,6,1.0,3,3,1,1,1200000,13.997832948091215
64,64,776000.0,607,9,1.0,3,2,1,8,575000,13.26212705890841
66,69,1800000.0,656,23,3.0,3,2,1,4,1000000,13.815511557963774
67,67,250000.0,602,2,1.0,2,3,1,4,200000,12.206077645517674
67,67,1200000.0,364,23,1.0,2,2,1,4,825000,13.623139877437296
66,66,1300000.0,524,10,1.0,3,4,1,4,900000,13.710151153416941
72,74,4500000.0,304,23,1.0,2,2,1,2,2400000,14.690979711984754
71,71,2600000.0,616,2,1.0,2,2,1,4,1200000,13.997832948091215
67,67,1400000.0,618,0,1.0,3,3,1,0,1000000,13.815511557963774
67,68,1800000.0,381,6,2.0,4,2,1,5,1100000,13.910821646859095
73,81,14700000.0,420,23,1.0,3,3,1,1,7000000,15.76142084987672
65,75,1875000.0,128,10,2.0,4,3,1,4,1500000,14.220976332738882
76,80,13750000.0,408,23,1.0,3,2,1,2,11000000,16.213405921671733
70,80,4500000.0,111,11,1.0,3,2,1,2,3600000,15.096444681204078
66,66,1100000.0,224,8,3.0,3,2,1,4,725000,13.493928313146206
70,71,3400000.0,84,18,2.0,3,3,1,4,1700000,14.346139397261565
72,84,10500000.0,197,23,1.0,3,2,1,4,5500000,15.520258832020865
67,67,1300000.0,656,14,3.0,3,2,1,4,750000,13.527829818844937
68,68,2400000.0,280,19,1.0,3,3,1,1,1200000,13.997832948091215
70,73,3300000.0,156,19,1.0,3,3,1,4,2100000,14.557448378884015
67,67,1000000.0,423,18,1.0,3,2,1,5,825000,13.623139877437296
77,77,9500000.0,99,7,1.0,2,2,2,5,5000000,15.424948670398354
